126,0,0
125,0,0
125,0,0
124,0,0
124,0,0
124,0,0
125,0,0
126,0,0
127,0,0
128,0,0
129,0,0
130,0,0
130,0,0
131,0,0
132,0,0
132,0,0
132,0,0
132,0,0
132,0,0
132,0,0
132,0,0
132,0,0
132,0,0
132,0,0
132,0,0
131,0,0
131,0,0
131,0,0
131,0,0
131,0,0
131,0,0
130,0,0
130,0,0
130,0,0
130,0,0
130,0,0
130,0,0
130,0,0
129,0,0
129,0,0
129,0,0
129,0,0
129,0,0
129,0,0
129,0,0
129,0,0
129,0,0
130,0,0
130,0,0
130,0,0
131,0,0
131,0,0
132,0,0
132,0,0
132,0,0
133,0,0
133,0,0
133,0,0
134,0,0
134,0,0
134,0,0
135,0,0
135,0,0
135,0,0
135,0,0
136,0,0
136,0,0
136,0,0
137,0,0
137,0,0
137,0,0
138,0,0
138,0,0
138,0,0
138,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
139,0,0
140,0,0
140,0,0
140,0,0
140,0,0
140,0,0
141,0,0
141,0,0
141,0,0
141,0,0
141,0,0
141,0,0
141,0,0
141,0,0
141,0,0
141,0,0
142,0,0
142,0,0
142,0,0
142,0,0
142,0,0
142,0,0
142,0,0
142,0,0
142,0,0
142,0,0
143,0,0
143,0,0
143,0,0
143,0,0
143,0,0
143,0,0
143,0,0
143,0,0
143,0,0
143,0,0
143,0,0
143,0,0
143,0,0
144,0,0
144,0,0
144,0,0
144,0,0
145,0,0
145,0,0
145,0,0
145,0,0
146,0,0
146,0,0
146,0,0
146,0,0
147,0,0
147,0,0
147,0,0
148,0,0
148,0,0
148,0,0
148,0,0
149,0,0
149,0,0
149,0,0
149,0,0
150,0,0
150,0,0
150,0,0
150,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
151,0,0
150,0,0
150,0,0
150,0,0
150,0,0
150,0,0
149,0,0
149,0,0
149,0,0
149,0,0
149,0,0
148,0,0
148,0,0
148,2,1
148,2,1
148,2,1
147,2,1
147,2,1
147,2,1
147,2,1
147,2,1
146,2,1
146,2,1
146,2,1
146,2,1
146,2,1
145,2,1
145,2,1
145,2,1
145,2,1
145,2,1
144,2,1
144,2,1
144,2,1
144,2,1
144,2,1
143,2,1
143,2,1
143,2,1
143,2,1
143,2,1
143,2,1
142,2,1
142,2,1
142,2,1
142,2,1
142,2,1
141,2,1
141,2,1
141,2,1
141,2,1
141,2,1
140,2,1
140,2,1
140,2,1
140,2,1
140,2,1
139,2,1
139,2,1
139,2,1
139,2,1
139,2,1
138,2,1
138,2,1
138,2,1
138,2,1
138,2,1
137,2,1
137,2,1
137,2,1
137,2,1
137,2,1
136,2,1
136,2,1
136,2,1
136,2,1
136,2,1
135,2,1
135,2,1
135,2,1
135,2,1
135,2,1
135,2,1
134,2,1
134,2,1
134,2,1
134,2,1
134,2,1
133,2,1
133,2,1
133,2,1
133,2,1
133,2,1
132,2,1
132,2,1
132,2,1
132,2,1
132,2,1
131,2,1
131,2,1
131,2,1
131,2,1
131,2,1
130,2,1
130,2,1
130,2,1
130,2,1
130,2,1
129,2,1
129,2,1
129,2,1
129,2,1
129,2,1
128,2,1
128,2,1
128,2,1
128,2,1
128,2,1
128,2,1
127,2,1
127,2,1
127,2,1
127,2,1
127,2,1
126,2,1
126,2,1
126,2,1
126,2,1
126,2,1
125,2,1
125,2,1
125,2,1
125,2,1
125,2,1
124,2,1
124,2,1
124,2,1
124,2,1
124,2,1
123,2,1
123,2,1
123,2,1
123,2,1
123,2,1
122,2,1
122,2,1
122,2,1
122,2,1
122,2,1
121,2,1
121,2,1
121,2,1
121,2,1
121,2,1
120,2,1
120,2,1
120,2,1
120,2,1
120,2,1
120,2,1
119,2,1
119,2,1
119,2,1
119,2,1
119,2,1
118,2,1
118,2,1
118,2,1
118,2,1
118,2,1
117,2,1
117,2,1
117,2,1
117,2,1
117,2,1
116,2,1
116,2,1
116,2,1
116,2,1
116,2,1
115,2,1
115,2,1
115,2,1
115,2,1
115,2,1
114,2,1
114,2,1
114,2,1
114,2,1
114,2,1
113,2,1
113,2,1
113,2,1
113,2,1
113,2,1
113,2,1
112,2,1
112,2,1
112,2,1
112,2,1
112,2,1
111,2,1
111,2,1
110,2,1
110,2,1
110,2,1
109,2,1
109,2,1
108,2,1
108,2,1
108,2,1
107,2,1
107,2,1
107,2,1
106,2,1
106,2,1
106,2,1
105,2,1
105,2,1
105,2,1
105,2,1
104,2,1
104,2,1
104,2,1
103,2,1
103,2,1
103,2,1
102,2,1
102,2,1
102,2,1
102,2,1
102,2,1
102,2,1
102,2,1
102,2,1
102,2,1
102,2,1
102,2,1
102,2,1
102,2,1
102,2,1
102,2,1
102,2,1
102,2,1
102,2,1
102,2,1
102,2,1
102,2,1
102,2,1
102,2,1
102,2,1
101,2,1
101,2,1
101,2,1
101,2,1
101,2,1
101,2,1
101,2,1
101,2,1
101,2,1
101,2,1
100,2,1
100,2,1
100,2,1
99,2,1
99,2,1
99,2,1
98,2,1
98,2,1
98,2,1
98,2,1
97,2,1
97,2,1
97,2,1
96,2,1
96,2,1
96,2,1
95,2,1
95,2,1
95,2,1
95,2,1
94,2,1
93,2,1
93,2,1
92,2,1
92,2,1
91,2,1
90,2,1
90,2,1
89,2,1
89,2,1
88,2,1
87,2,1
87,2,1
86,2,1
86,2,1
85,2,1
84,2,1
84,2,1
83,2,1
83,2,1
82,2,1
82,2,1
81,2,1
81,2,1
80,2,1
80,2,1
79,2,1
79,2,1
79,2,1
78,2,1
78,2,1
77,2,1
77,2,1
76,2,1
76,2,1
75,2,1
75,2,1
74,2,1
74,2,1
74,2,1
73,2,1
73,2,1
72,2,1
72,2,1
71,2,1
71,2,1
70,2,1
70,2,1
70,2,1
69,2,1
69,2,1
68,2,1
68,2,1
67,2,1
67,2,1
66,2,1
66,2,1
65,2,1
65,2,1
65,2,1
64,2,1
64,2,1
64,2,1
63,2,1
63,2,1
63,2,1
62,2,1
62,2,1
62,2,1
62,2,1
61,2,1
61,2,1
61,2,1
61,2,1
60,2,1
60,2,1
60,2,1
60,2,1
59,2,1
59,2,1
59,2,1
59,2,1
58,2,1
58,2,1
58,2,1
58,2,1
57,2,1
57,2,1
57,2,1
57,2,1
57,2,1
57,2,1
57,2,1
57,2,1
57,2,1
57,2,1
57,2,1
57,2,1
57,2,1
57,2,1
57,2,1
57,2,1
56,2,1
56,2,1
55,2,1
55,2,1
54,2,1
54,2,1
53,2,1
53,2,1
52,2,1
52,2,1
51,2,1
51,2,1
51,2,1
50,2,1
50,2,1
49,2,1
49,2,1
49,2,1
49,2,1
49,2,1
49,2,1
49,2,1
49,2,1
49,2,1
49,2,1
49,2,1
49,2,1
49,2,1
49,2,1
49,2,1
49,2,1
49,2,1
49,2,1
48,2,1
48,2,1
48,2,1
48,2,1
48,2,1
47,2,1
47,2,1
47,2,1
47,2,1
47,2,1
47,2,1
47,2,1
47,2,1
47,2,1
47,2,1
46,2,1
46,2,1
46,0,0
46,0,0
46,0,0
45,0,0
45,0,0
45,0,0
45,0,0
45,0,0
44,0,0
44,0,0
43,0,0
43,0,0
43,0,0
42,0,0
42,0,0
41,0,0
41,0,0
41,0,0
40,0,0
40,0,0
40,0,0
40,0,0
40,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
39,0,0
