93,2,0,FALSE,
94,2,0,FALSE,
94,2,0,FALSE,
94,2,0,FALSE,
94,2,0,FALSE,
94,2,0,FALSE,
95,2,0,FALSE,
95,2,0,FALSE,
95,2,0,FALSE,
95,2,0,FALSE,
95,2,0,FALSE,
96,2,0,FALSE,
96,2,0,FALSE,
97,2,0,FALSE,
97,2,0,FALSE,
98,2,0,FALSE,
98,2,0,FALSE,
99,2,0,FALSE,
99,2,0,FALSE,
100,2,0,FALSE,
100,2,0,FALSE,
101,2,0,FALSE,
102,2,0,FALSE,
103,2,0,FALSE,
104,2,0,FALSE,
105,2,0,FALSE,
106,2,0,FALSE,
107,2,0,FALSE,
108,2,0,FALSE,
108,2,0,FALSE,
109,2,0,FALSE,
110,2,0,FALSE,
110,2,0,FALSE,
110,2,0,FALSE,
110,2,0,FALSE,
110,2,0,FALSE,
110,2,0,FALSE,
110,2,0,FALSE,
110,2,0,FALSE,
110,2,0,FALSE,
79,2,0,FALSE,
79,2,0,FALSE,
79,2,0,FALSE,
79,2,0,FALSE,
79,2,0,FALSE,
79,2,0,FALSE,
79,2,0,FALSE,
79,2,0,FALSE,
79,2,0,FALSE,
79,2,0,FALSE,
79,2,0,FALSE,
79,2,0,FALSE,
79,2,0,FALSE,
79,2,0,FALSE,
79,2,0,FALSE,
79,2,0,FALSE,
79,2,0,FALSE,
79,2,0,FALSE,
79,2,0,FALSE,
79,2,0,FALSE,
79,0,0,TRUE,
79,0,0,TRUE,
79,0,0,TRUE,
79,0,0,TRUE,
79,0,0,TRUE,
79,0,0,TRUE,
79,0,0,TRUE,
79,0,0,TRUE,
79,0,0,TRUE,
79,0,0,TRUE,
79,0,0,TRUE,
78,0,0,TRUE,
77,0,0,TRUE,
76,0,0,TRUE,
76,0,0,TRUE,
75,0,0,TRUE,
74,0,0,TRUE,
73,0,0,TRUE,
72,0,0,TRUE,
72,0,0,TRUE,
71,0,0,TRUE,
71,0,0,TRUE,
70,0,0,TRUE,
70,0,0,TRUE,
70,0,0,TRUE,
69,0,0,TRUE,
69,0,0,TRUE,
68,0,0,TRUE,
68,0,0,TRUE,
68,0,0,TRUE,
68,0,0,TRUE,
68,0,0,TRUE,
68,0,0,TRUE,
69,0,0,TRUE,
69,0,0,TRUE,
69,0,0,TRUE,
70,0,0,TRUE,
70,0,0,TRUE,
70,0,0,TRUE,
